LONG	LAT
0.04923327999999982	38.1002999
0.21233	38.30967
0.21233	38.30967
0.21179	38.259835
0.21179	38.259835
0.3309165000000001	38.2818054
0.3309165000000001	38.2818054
0.2418332	38.2043332
0.2418332	38.2043332
0.292583175	38.24187485
0.292583175	38.24187485
0.2366665	38.2788332
0.2366665	38.2788332
0.08393400000000006	38.310634
0.08393400000000006	38.310634
0.16016655	38.2832915
0.16016655	38.2832915
-0.04633273333333332	38.34622206666667
-0.04633273333333332	38.34622206666667
-0.03496666000000004	38.3647333
-0.03496666000000004	38.3647333
0.03916660000000005	38.3578331
0.03916660000000005	38.3578331
-0.1216357181818181	38.48689351818182
-0.1216357181818181	38.48689351818182
0.003309528571428633	38.52723785714286
0.003309528571428633	38.52723785714286
0.03508330000000004	38.5476664
0.03508330000000004	38.5476664
0.2875255538461539	38.68785853076923
0.2875255538461539	38.68785853076923
0.2339398818181819	38.6765451909091
0.2339398818181819	38.6765451909091
0.2446843444444445	38.69399903333333
0.2446843444444445	38.69399903333333
0.2699165	38.630249725
0.2699165	38.630249725
0.2743748499999999	38.6038747
0.2743748499999999	38.6038747
0.3359998000000001	38.6134164
0.3359998000000001	38.6134164
0.4032405555555556	38.63705526666666
0.4032405555555556	38.63705526666666
0.4566902428571428	38.44530928571429
0.4566902428571428	38.44530928571429
0.422624775	38.4695831
0.422624775	38.4695831
0.4083449933333334	38.45048874666666
0.4083449933333334	38.45048874666666
0.4825421083333333	38.34501379166667
0.4825421083333333	38.34501379166667
0.4663331142857143	38.33373788571429
0.4663331142857143	38.33373788571429
0.5127497249999999	38.3866248
0.5127497249999999	38.3866248
0.5367775	38.46061086666667
0.5367775	38.46061086666667
0.47638589375	38.4778231875
0.47638589375	38.4778231875
0.4928991529999999	38.55075015
0.4928991529999999	38.55075015
0.4969846909090909	38.58228830909091
0.4969846909090909	38.58228830909091
1.07256528	38.65773316
1.07256528	38.65773316
0.9446673999999999	38.5401666
0.9446673999999999	38.5401666
1.0630005	38.68947195
1.0630005	38.68947195
1.084870677777778	38.69120385555556
1.084870677777778	38.69120385555556
0.9826106666666666	38.8489996
0.9826106666666666	38.8489996
1.0092083	38.901916275
1.0092083	38.901916275
1.4036665	39.3028332
1.4036665	39.3028332
1.4423331	39.226999875
1.4423331	39.226999875
1.6379997	38.6099997
1.6379997	38.6099997
1.678333	38.66399970000001
1.678333	38.66399970000001
1.5800414	39.210916525
1.5800414	39.210916525
0.8289811	38.81766628888889
0.8289811	38.81766628888889
0.8381464375000001	38.8332076875
0.8381464375000001	38.8332076875
0.9236662416666667	38.89180515
0.9236662416666667	38.89180515
0.93267	38.945
0.93267	38.945
0.9709696818181819	38.88686302727272
0.9709696818181819	38.88686302727272
1.0253337125	38.860770175
1.0253337125	38.860770175
0.39536648	38.66003304
0.39536648	38.66003304
0.3448887666666668	38.80094433333333
0.3448887666666668	38.80094433333333
0.2550665	38.74373298
0.2550665	38.74373298
0.2456306888888889	38.76724024444444
0.2456306888888889	38.76724024444444
0.2331665399999999	38.79603296
0.2331665399999999	38.79603296
0.2664541636363637	38.82654528181818
0.2664541636363637	38.82654528181818
0.2171665500000001	38.84558295
0.2171665500000001	38.84558295
0.2111447142857144	38.90766654285714
0.2111447142857144	38.90766654285714
0.1371249125	38.936978375
0.1371249125	38.936978375
0.1306458	38.9513123375
0.1306458	38.9513123375
0.14723326	38.91829956
0.14723326	38.91829956
0.1911941722222223	38.98839697777778
0.1911941722222223	38.98839697777778
0.2226674000000001	38.8967072
0.2226674000000001	38.8967072
0.3412640583333334	38.8689848
0.3412640583333334	38.8689848
0.3741665	38.9318329
0.3741665	38.9318329
0.4944441888888889	38.99355525555556
0.4944441888888889	38.99355525555556
0.4666009466666666	39.01336684666667
0.4666009466666666	39.01336684666667
0.3633115875	39.007432075
0.3633115875	39.007432075
0.3079720666666668	39.04802773333333
0.3079720666666668	39.04802773333333
0.2808332	39.0816666
0.2808332	39.0816666
0.2049401642857143	39.13208375714286
0.2049401642857143	39.13208375714286
0.1115199750000001	39.1088333125
0.1115199750000001	39.1088333125
0.12617	39.15217
0.12617	39.15217
0.1450832	39.3659998
0.1450832	39.3659998
-0.1319680000000002	39.27006726
-0.1319680000000002	39.27006726
-0.08299990000000002	39.1806665
-0.08299990000000002	39.1806665
-0.1306273615384616	39.15939708461539
-0.1306273615384616	39.15939708461539
-0.1013331999999999	39.1193999
-0.1013331999999999	39.1193999
-0.08233245000000011	39.107333275
-0.08233245000000011	39.107333275
-0.170249075	39.2512907375
-0.170249075	39.2512907375
-0.18361215	39.2696955
-0.18361215	39.2696955
-0.14550075	39.284125725
-0.14550075	39.284125725
0.15523362	39.55289957
0.15523362	39.55289957
0.1969999	39.5744997
0.1969999	39.5744997
0.17124985	39.5653331
0.17124985	39.5653331
0.02974992999999992	39.46984977
0.02974992999999992	39.46984977
0.02145480909090913	39.45100049090909
0.02145480909090913	39.45100049090909
-0.02029992000000014	39.4378331
-0.02029992000000014	39.4378331
-0.13956658	39.3597998
-0.13956658	39.3597998
-0.1287036222222221	39.34044355555555
-0.1287036222222221	39.34044355555555
-0.09398891062499992	39.37060341875
-0.09398891062499992	39.37060341875
-0.02692047368421058	39.28955252105263
-0.02692047368421058	39.28955252105263
-0.02986597000000013	39.42164857
-0.02986597000000013	39.42164857
-0.01243306666666655	39.58361048666666
-0.01243306666666655	39.58361048666666
0.05799989999999999	39.6496664
0.05799989999999999	39.6496664
0.07938880000000015	39.7991663
0.07938880000000015	39.7991663
0.0197061	39.9619764
0.0197061	39.9619764
0.08708320000000003	39.9624162
0.08708320000000003	39.9624162
0.1475951428571428	39.93666622857143
0.1475951428571428	39.93666622857143
0.1389447888888888	39.9106295
0.1389447888888888	39.9106295
-0.06436662000000015	39.64733304
-0.06436662000000015	39.64733304
-0.09561494285714278	39.61458337142857
-0.09561494285714278	39.61458337142857
-0.02912492499999997	39.56687475
-0.02912492499999997	39.56687475
0.1659523285714286	39.45392847142857
0.1659523285714286	39.45392847142857
0.2307665199999999	39.4776331
0.2307665199999999	39.4776331
0.24966692	39.55823254
0.24966692	39.55823254
0.29908315	39.6086247
0.29908315	39.6086247
0.7056460647058823	39.8303132882353
0.7056460647058823	39.8303132882353
0.7307377571428572	39.84192818571429
0.7307377571428572	39.84192818571429
0.5876664	40.0503333
0.5876664	40.0503333
0.4707846571428571	39.88733268571428
0.4707846571428571	39.88733268571428
0.3350913999999999	39.87830217272727
0.3350913999999999	39.87830217272727
0.27151651	40.0931169
0.27151651	40.0931169
0.2924294571428572	40.11399805714286
0.2924294571428572	40.11399805714286
0.3481942666666668	40.11558321666666
0.3481942666666668	40.11558321666666
0.33633315	40.094916575
0.33633315	40.094916575
0.3392776000000001	39.97527733333333
0.3392776000000001	39.97527733333333
0.3192282125	39.8730413625
0.3192282125	39.8730413625
0.45656644	39.86256626
0.45656644	39.86256626
0.4802374428571429	39.90221347142857
0.4802374428571429	39.90221347142857
0.5171664	40.0328333
0.5171664	40.0328333
0.560176494117647	40.02247996470588
0.560176494117647	40.02247996470588
0.892126232	39.896513564
0.892126232	39.896513564
0.906666	39.9636662
0.906666	39.9636662
0.8990829	40.03749995
0.8990829	40.03749995
0.9326660076923077	40.09828221538461
0.9326660076923077	40.09828221538461
0.9787446	40.03538818
0.9787446	40.03538818
1.1334999	40.1073332
1.1334999	40.1073332
0.9931995600000001	40.04139994
0.9931995600000001	40.04139994
0.8898329	40.0954999
0.8898329	40.0954999
0.8743330238095238	40.01313534761905
0.8743330238095238	40.01313534761905
0.733833	40.1868332
0.733833	40.1868332
0.6221667777777777	40.29581503333333
0.6221667777777777	40.29581503333333
0.4889998	40.2069999
0.4889998	40.2069999
0.5213331	40.3343331
0.5213331	40.3343331
0.5283474545454545	40.35001567272727
0.5283474545454545	40.35001567272727
0.5395603272727272	40.36475738181818
0.5395603272727272	40.36475738181818
0.6084072777777778	40.31016734444444
0.6084072777777778	40.31016734444444
0.7377954615384615	40.1652043
0.7377954615384615	40.1652043
0.7604329599999999	40.18376652
0.7604329599999999	40.18376652
0.7909543727272728	40.35027385454546
0.7909543727272728	40.35027385454546
0.80963297	40.35668313
0.80963297	40.35668313
0.9583213928571428	40.32527369285715
0.9583213928571428	40.32527369285715
1.122857071428571	40.30451607619047
1.122857071428571	40.30451607619047
1.1386666	40.3314998
1.1386666	40.3314998
1.264795805555555	40.30112025555555
1.264795805555555	40.30112025555555
1.044309471428571	40.41311882857143
1.044309471428571	40.41311882857143
1.05399992	40.4348331
1.05399992	40.4348331
0.9601900428571428	40.51571404285714
0.9601900428571428	40.51571404285714
0.93064917	40.59624988
0.93064917	40.59624988
0.8418567428571428	40.55335687142857
0.8418567428571428	40.55335687142857
0.81904952	40.54373356
0.81904952	40.54373356
0.942694	40.60855526666667
0.942694	40.60855526666667
1.01516641875	40.52979108125
1.01516641875	40.52979108125
1.10713515	40.60732335625
1.10713515	40.60732335625
0.9358329	40.9344996
0.9358329	40.9344996
1.18774985	40.98399955
1.18774985	40.98399955
1.229217884615385	40.92043618461538
1.229217884615385	40.92043618461538
1.26058315	41.00083305
1.26058315	41.00083305
1.285737942857143	41.09654751428571
1.285737942857143	41.09654751428571
1.318944283333333	41.10180546666667
1.318944283333333	41.10180546666667
1.335410926666667	41.08443323333334
1.335410926666667	41.08443323333334
1.3639165	41.08383325
1.3639165	41.08383325
1.382015063636364	41.03028845454546
1.382015063636364	41.03028845454546
1.371022013333334	41.02179994
1.371022013333334	41.02179994
1.502888633333333	40.90566626666666
1.502888633333333	40.90566626666666
1.4358325625	40.94758285625
1.4358325625	40.94758285625
1.5372497	40.94224955
1.5372497	40.94224955
1.5360831	40.89191625
1.5360831	40.89191625
1.52008305	40.86158295
1.52008305	40.86158295
1.394722033333333	40.67277746666667
1.394722033333333	40.67277746666667
1.2513332	40.79674965
1.2513332	40.79674965
1.24586491875	40.759261025
1.24586491875	40.759261025
1.2156665	40.6911663
1.2156665	40.6911663
1.3912498	40.61916635
1.3912498	40.61916635
1.456708216666667	40.87054174166666
1.456708216666667	40.87054174166666
1.486777544444444	40.87616626666667
1.486777544444444	40.87616626666667
1.445333914285714	41.05976162857143
1.445333914285714	41.05976162857143
1.517624725	41.1012499
1.517624725	41.1012499
1.54783305	41.1037499
1.54783305	41.1037499
1.574749725	41.1107916
1.574749725	41.1107916
1.81129065	41.0401683
1.81129065	41.0401683
1.84144908	41.03903328
1.84144908	41.03903328
1.8201663	41.13846658
1.8201663	41.13846658
1.785624745	41.143816095
1.785624745	41.143816095
1.816812125	41.1910415375
1.816812125	41.1910415375
1.863881905882353	41.17182344705883
1.863881905882353	41.17182344705883
2.02759162	41.17802441
2.02759162	41.17802441
2.17014961	41.22864993
2.17014961	41.22864993
2.258118428571429	41.2983089
2.258118428571429	41.2983089
2.28274985	41.30270815
2.28274985	41.30270815
2.31712485	41.2814373375
2.31712485	41.2814373375
2.362458125	41.226999875
2.362458125	41.226999875
2.41491645	41.16183325
2.41491645	41.16183325
2.36726792	41.16186596
2.36726792	41.16186596
2.347667014285714	41.15876182857143
2.347667014285714	41.15876182857143
2.299332716666667	41.21022273333333
2.299332716666667	41.21022273333333
2.33919984	41.2195999
2.33919984	41.2195999
2.3531665	41.2908332
2.3531665	41.2908332
2.5069164	41.429416425
2.5069164	41.429416425
2.6756663	41.4654998
2.6756663	41.4654998
2.706971883333333	41.39494425
2.706971883333333	41.39494425
2.690333	41.3816665
2.690333	41.3816665
2.730348345454546	41.30039416363636
2.730348345454546	41.30039416363636
2.768499633333333	41.28836095
2.768499633333333	41.28836095
2.750998927272727	41.41330172727272
2.750998927272727	41.41330172727272
3.113415892857143	41.48980939285714
3.113415892857143	41.48980939285714
3.222208175	41.4054998
3.222208175	41.4054998
3.3378331	41.653333
3.3378331	41.653333
3.248723255555555	41.72535133333334
3.248723255555555	41.72535133333334
3.156648526315789	41.82031553157895
3.156648526315789	41.82031553157895
3.38219978	41.73116634
3.38219978	41.73116634
3.519190214285715	41.91935672857143
3.519190214285715	41.91935672857143
3.57249972	41.9642329
3.57249972	41.9642329
3.593721933333333	41.99905536666667
3.593721933333333	41.99905536666667
3.504249725	41.98349955
3.504249725	41.98349955
3.52503306	41.95729958
3.52503306	41.95729958
3.45917	41.94433
3.45917	41.94433
3.28199924	41.96426774
3.28199924	41.96426774
3.27837545	41.97819499166666
3.27837545	41.97819499166666
3.251333166666666	42.02861103333333
3.251333166666666	42.02861103333333
3.374333475	42.12025049166667
3.374333475	42.12025049166667
3.428952157142857	42.39395218571428
3.428952157142857	42.39395218571428
3.63386636	42.16846656
3.63386636	42.16846656
3.5929997	42.1091666
3.5929997	42.1091666
3.628353525000001	42.1352699375
3.628353525000001	42.1352699375
3.319094957142857	42.26657940476191
3.319094957142857	42.26657940476191
3.25424985	42.19716655000001
3.25424985	42.19716655000001
3.2021978375	42.1911353375
3.2021978375	42.1911353375
3.3623327625	42.1073757625
3.3623327625	42.1073757625
3.47393252	41.95229976
3.47393252	41.95229976
3.444777533333333	41.9330551
3.444777533333333	41.9330551
3.371528183333333	41.68050026666667
3.371528183333333	41.68050026666667
3.274636590909091	41.43592474545454
3.274636590909091	41.43592474545454
3.29286095	41.3892498
3.29286095	41.3892498
3.267874916666667	41.39134684166667
3.267874916666667	41.39134684166667
3.249357	41.41747595714286
3.249357	41.41747595714286
3.150536922222222	41.4708331
3.150536922222222	41.4708331
2.94271633	41.53569945
2.94271633	41.53569945
2.927370144444445	41.5409443
2.927370144444445	41.5409443
2.9007496	41.54491640000001
2.9007496	41.54491640000001
2.799628194117647	41.55062688235294
2.799628194117647	41.55062688235294
2.730944711111111	41.50011065555556
2.730944711111111	41.50011065555556
2.71359966	41.48999978
2.71359966	41.48999978
2.6984997	41.55424975
2.6984997	41.55424975
2.31974985	41.4067498
2.31974985	41.4067498
2.294791475	41.399791475
2.294791475	41.399791475
2.1830124	41.3687211
